man,manLabel
http://www.wikidata.org/entity/Q1442305,Nils Büttner
http://www.wikidata.org/entity/Q1442350,Wilhelm Beetz
http://www.wikidata.org/entity/Q1442829,Frank-Ulrich Vögely
http://www.wikidata.org/entity/Q1442994,Frank Brommer
http://www.wikidata.org/entity/Q1443133,Frank Delitz
http://www.wikidata.org/entity/Q1443349,Frank Günter Zehnder
http://www.wikidata.org/entity/Q1444127,Frank Schmitz
http://www.wikidata.org/entity/Q1444352,Van Deren Coke
http://www.wikidata.org/entity/Q1444458,Frank Willett
http://www.wikidata.org/entity/Q1444508,Frank Zöllner
http://www.wikidata.org/entity/Q1445205,Matthias Steinhart
http://www.wikidata.org/entity/Q1446491,Franz Colleselli
http://www.wikidata.org/entity/Q1446936,Franz Glaser
http://www.wikidata.org/entity/Q1447006,Franz Große-Perdekamp
http://www.wikidata.org/entity/Q1447604,Franz Joseph van der Grinten
http://www.wikidata.org/entity/Q1447791,Franz Kieslinger
http://www.wikidata.org/entity/Q1448186,Franz Martin
http://www.wikidata.org/entity/Q1448259,Franz Messerschmidt
http://www.wikidata.org/entity/Q1448277,Franz Meyer
http://www.wikidata.org/entity/Q1448761,Franz Ronig
http://www.wikidata.org/entity/Q1449284,Heinrich Bauer
http://www.wikidata.org/entity/Q1449496,Franz Willemsen
http://www.wikidata.org/entity/Q1449515,Franz Winter
http://www.wikidata.org/entity/Q1449803,Q1449803
http://www.wikidata.org/entity/Q1450443,Q1450443
http://www.wikidata.org/entity/Q1450522,Albert Knoepfli
http://www.wikidata.org/entity/Q1451043,François Gabriel Théodore Busset de Jolimont
http://www.wikidata.org/entity/Q1451325,Alfred Kamphausen
http://www.wikidata.org/entity/Q1453660,Rolf Lauter
http://www.wikidata.org/entity/Q1455905,Wolfgang Becker
http://www.wikidata.org/entity/Q1456303,Fried Mühlberg
http://www.wikidata.org/entity/Q1456304,Fried Lübbecke
http://www.wikidata.org/entity/Q1456381,Friedbert Ficker
http://www.wikidata.org/entity/Q1456617,Hans von der Gabelentz
http://www.wikidata.org/entity/Q1457216,Friedhelm Häring
http://www.wikidata.org/entity/Q1457246,Friedhelm Prayon
http://www.wikidata.org/entity/Q1458043,Friedrich Ahlers-Hestermann
http://www.wikidata.org/entity/Q1458128,Friedrich Apfelstedt
http://www.wikidata.org/entity/Q1458673,Friedrich Carstanjen
http://www.wikidata.org/entity/Q1458907,Friedrich Ebert
http://www.wikidata.org/entity/Q1459243,Friedrich Gerke
http://www.wikidata.org/entity/Q1459330,Friedrich Graeber
http://www.wikidata.org/entity/Q1459373,Friedrich Gross
http://www.wikidata.org/entity/Q1459426,Friedrich Göler von Ravensburg
http://www.wikidata.org/entity/Q1459471,Wolfgang Schultz
http://www.wikidata.org/entity/Q1459575,Friedrich Heimsoeth
http://www.wikidata.org/entity/Q1459736,Friedrich Hiller
http://www.wikidata.org/entity/Q1460431,Friedrich Klopfleisch
http://www.wikidata.org/entity/Q1460546,Friedrich Krauss
http://www.wikidata.org/entity/Q1460555,Friedrich Krefter
http://www.wikidata.org/entity/Q1460569,Friedrich Krinzinger
http://www.wikidata.org/entity/Q1460571,Pierre Restany
http://www.wikidata.org/entity/Q1460825,Friedrich Lucanus
http://www.wikidata.org/entity/Q1461016,Friedrich Markus Huebner
http://www.wikidata.org/entity/Q1461048,Friedrich Matz
http://www.wikidata.org/entity/Q1461528,Friedrich Piel
http://www.wikidata.org/entity/Q1461780,Q1461780
http://www.wikidata.org/entity/Q1461838,Friedrich Salomon Vögelin
http://www.wikidata.org/entity/Q1462327,Friedrich Springorum
http://www.wikidata.org/entity/Q1462436,Q1462436
http://www.wikidata.org/entity/Q1462476,Friedrich Teja Bach
http://www.wikidata.org/entity/Q1462484,Q1462484
http://www.wikidata.org/entity/Q1462699,Friedrich Paul Hermann Wachtsmuth
http://www.wikidata.org/entity/Q1462991,Stefan Hiller
http://www.wikidata.org/entity/Q1463392,Friedrich Wimmer
http://www.wikidata.org/entity/Q1463486,Friedrich Zimmer
http://www.wikidata.org/entity/Q1463496,Oscar Gehrig
http://www.wikidata.org/entity/Q1463500,Friedrich Zoepfl
http://www.wikidata.org/entity/Q1463862,Friedrich von Lorentz
http://www.wikidata.org/entity/Q1464158,Q1464158
http://www.wikidata.org/entity/Q1465270,Frits Lugt
http://www.wikidata.org/entity/Q1465517,Fritz Arens
http://www.wikidata.org/entity/Q1465873,Q1465873
http://www.wikidata.org/entity/Q1466208,Fritz Fichtner
http://www.wikidata.org/entity/Q1466721,Fritz Hirsch
http://www.wikidata.org/entity/Q1467529,Fritz Michel
http://www.wikidata.org/entity/Q1467775,Nicolas Coldstream
http://www.wikidata.org/entity/Q1468952,Q1468952
http://www.wikidata.org/entity/Q1469644,Hermann Uhde-Bernays
http://www.wikidata.org/entity/Q1469745,Pietro Summonte
http://www.wikidata.org/entity/Q1472354,Fu Baoshi
http://www.wikidata.org/entity/Q1473037,Günter Schade
http://www.wikidata.org/entity/Q1474432,Hans Jucker
http://www.wikidata.org/entity/Q1475159,Q1475159
http://www.wikidata.org/entity/Q1476273,Reinhold Hohl
http://www.wikidata.org/entity/Q1479519,Félix Ravaisson
http://www.wikidata.org/entity/Q1481673,Gottfried Sello
http://www.wikidata.org/entity/Q1481942,Q1481942
http://www.wikidata.org/entity/Q1484425,Hartwig Beseler
http://www.wikidata.org/entity/Q1681738,Q1681738
http://www.wikidata.org/entity/Q1681882,Quirin Jahn
http://www.wikidata.org/entity/Q1681927,Jan Karel Steppe
http://www.wikidata.org/entity/Q1681935,Jan Kelch
http://www.wikidata.org/entity/Q1682894,Reinhard Herbig
http://www.wikidata.org/entity/Q1682919,Yannis Sakellarakis
http://www.wikidata.org/entity/Q1683731,Jaś Elsner
http://www.wikidata.org/entity/Q1684288,Li Ji
http://www.wikidata.org/entity/Q1684721,Jean Christophe Ammann
http://www.wikidata.org/entity/Q1684753,Jean-Claude Golvin
http://www.wikidata.org/entity/Q1684820,Jean-François Chevrier
http://www.wikidata.org/entity/Q1684960,Jean-Louis Cohen
http://www.wikidata.org/entity/Q1685344,Jean-Baptiste Le Chevalier
http://www.wikidata.org/entity/Q1685659,Jean Louis Sponsel
http://www.wikidata.org/entity/Q1686186,Reinhard Spieler
http://www.wikidata.org/entity/Q1687140,Jens Christian Jensen
http://www.wikidata.org/entity/Q1687239,Jens Jørgen Thorsen
http://www.wikidata.org/entity/Q1688692,Evgenij Vasil'evič Mavleev
http://www.wikidata.org/entity/Q1688996,Michael Gough
http://www.wikidata.org/entity/Q1690384,Joachim Raeder
http://www.wikidata.org/entity/Q1690545,Joachim Voigtmann
http://www.wikidata.org/entity/Q1690604,Joachim Zeune
http://www.wikidata.org/entity/Q1691216,Jochen Volz
http://www.wikidata.org/entity/Q1691994,Q1691994
http://www.wikidata.org/entity/Q1692167,Johann-Karl Schmidt
http://www.wikidata.org/entity/Q1692753,Hans Buchheit
http://www.wikidata.org/entity/Q1693945,Johann Georg Schaefer
http://www.wikidata.org/entity/Q1694489,Jakob Heinrich Schmidt
http://www.wikidata.org/entity/Q1695220,Johann Kronbichler
http://www.wikidata.org/entity/Q1695350,Max Tauch
http://www.wikidata.org/entity/Q1696146,Q1696146
http://www.wikidata.org/entity/Q1697334,Johannes Butzbach
http://www.wikidata.org/entity/Q1697543,Johannes Wilhelm Gaye
http://www.wikidata.org/entity/Q1697769,Johannes Jahn
http://www.wikidata.org/entity/Q1698422,Johannes Sievers
http://www.wikidata.org/entity/Q1698667,Johannes Zahlten
http://www.wikidata.org/entity/Q1699909,Michael Nungesser
http://www.wikidata.org/entity/Q1700497,John House
http://www.wikidata.org/entity/Q1700856,John Linton Myres
http://www.wikidata.org/entity/Q1701569,John Richardson
http://www.wikidata.org/entity/Q1701614,John Rothenstein
http://www.wikidata.org/entity/Q1701705,Raimund Stecker
http://www.wikidata.org/entity/Q1701922,J. T. Blight
http://www.wikidata.org/entity/Q1701974,John Turtle Wood
http://www.wikidata.org/entity/Q1701991,Q1701991
http://www.wikidata.org/entity/Q1702411,Norman Rosenthal
http://www.wikidata.org/entity/Q1702846,Q1702846
http://www.wikidata.org/entity/Q1702859,Jon Whiteley
http://www.wikidata.org/entity/Q1702946,Jonas Geist
http://www.wikidata.org/entity/Q1703138,Jonathan David Katz
http://www.wikidata.org/entity/Q1704165,Josef Adolf Schmoll genannt Eisenwerth
http://www.wikidata.org/entity/Q1704474,Josef Dernjač
http://www.wikidata.org/entity/Q1704576,Josef Fink
http://www.wikidata.org/entity/Q1704971,Josef Kern
http://www.wikidata.org/entity/Q1705373,Josef Neuwirth
http://www.wikidata.org/entity/Q1705961,Josef Válka
http://www.wikidata.org/entity/Q1707482,Michael Meinecke
http://www.wikidata.org/entity/Q1707955,Joseph Sauer
http://www.wikidata.org/entity/Q1708074,Q1708074
http://www.wikidata.org/entity/Q1708800,Michael Glasmeier
http://www.wikidata.org/entity/Q1708851,Josua Bruyn
http://www.wikidata.org/entity/Q1708942,Q1708942
http://www.wikidata.org/entity/Q1709505,Miguel Covarrubias
http://www.wikidata.org/entity/Q1709763,Jotham Johnson
http://www.wikidata.org/entity/Q1709872,Reinhold von Lichtenberg
http://www.wikidata.org/entity/Q1710302,Q1710302
http://www.wikidata.org/entity/Q1710313,Jürg Meyer zur Capellen
http://www.wikidata.org/entity/Q1710758,Q1710758
http://www.wikidata.org/entity/Q1711953,Julian Bennett
http://www.wikidata.org/entity/Q1712008,Julian Heynen
http://www.wikidata.org/entity/Q1712584,Julius Elias
http://www.wikidata.org/entity/Q1712683,Julius Samuel Held
http://www.wikidata.org/entity/Q1712720,Julius Jordan
http://www.wikidata.org/entity/Q1712723,Julius Jüthner
http://www.wikidata.org/entity/Q1712772,Q1712772
http://www.wikidata.org/entity/Q1712790,Julius Leisching
http://www.wikidata.org/entity/Q1713331,William Hood
http://www.wikidata.org/entity/Q1714197,Justin Hoffmann
http://www.wikidata.org/entity/Q1714272,Karl Lohmeyer
http://www.wikidata.org/entity/Q1714347,Alexander Rauch
http://www.wikidata.org/entity/Q1714540,Justus Müller Hofstede
http://www.wikidata.org/entity/Q1715096,Ulrich Middeldorf
http://www.wikidata.org/entity/Q1715100,Józef Kremer
http://www.wikidata.org/entity/Q1715121,Q1715121
http://www.wikidata.org/entity/Q1715195,Wolfgang Brassat
http://www.wikidata.org/entity/Q1715301,Paul Ortwin Rave
http://www.wikidata.org/entity/Q1715517,Jörg Schäfer
http://www.wikidata.org/entity/Q1715591,Jörg van den Berg
http://www.wikidata.org/entity/Q1332756,Elmar Jansen
http://www.wikidata.org/entity/Q1334697,Julius Baum
http://www.wikidata.org/entity/Q1335335,Władysław Tatarkiewicz
http://www.wikidata.org/entity/Q1336755,Emil Roth
http://www.wikidata.org/entity/Q1336898,Emil Streichert
http://www.wikidata.org/entity/Q1337801,Jan Mukařovský
http://www.wikidata.org/entity/Q1338457,Emmanuele Antonio Cicogna
http://www.wikidata.org/entity/Q1338563,Max Hollein
http://www.wikidata.org/entity/Q1338906,Friedrich von Boetticher
http://www.wikidata.org/entity/Q1341202,Q1341202
http://www.wikidata.org/entity/Q1342254,Ulrich Krings
http://www.wikidata.org/entity/Q1346019,Michail Alpatov
http://www.wikidata.org/entity/Q1347918,François Lenormant
http://www.wikidata.org/entity/Q1348469,Alois Machatschek
http://www.wikidata.org/entity/Q1350807,Erhard Frommhold
http://www.wikidata.org/entity/Q1350820,Erhard Göpel
http://www.wikidata.org/entity/Q1351912,Erich B. Cahn
http://www.wikidata.org/entity/Q1351978,Erich Boehringer
http://www.wikidata.org/entity/Q1351996,Hans-Herman Rief
http://www.wikidata.org/entity/Q1352117,Erich Egg
http://www.wikidata.org/entity/Q1352352,Erich Haenel
http://www.wikidata.org/entity/Q1352423,Erich Herzog
http://www.wikidata.org/entity/Q1352461,Erich Hubala
http://www.wikidata.org/entity/Q1352518,Erich Jung
http://www.wikidata.org/entity/Q1352563,Erich Kistler
http://www.wikidata.org/entity/Q1352999,Erich Preuner
http://www.wikidata.org/entity/Q1353304,Erich Steingräber
http://www.wikidata.org/entity/Q1353382,Erich Tursch
http://www.wikidata.org/entity/Q1353900,Q1353900
http://www.wikidata.org/entity/Q1357048,Jules Gailhabaud
http://www.wikidata.org/entity/Q1357325,Ernst Alfred Stückelberg
http://www.wikidata.org/entity/Q1357373,Ernst Assmann
http://www.wikidata.org/entity/Q1357392,Ernst August Hagen
http://www.wikidata.org/entity/Q1357503,Filippo Coarelli
http://www.wikidata.org/entity/Q1357676,Ernst Buchner
http://www.wikidata.org/entity/Q1358321,Ernst Gosebruch
http://www.wikidata.org/entity/Q1358392,Ernst Guhl
http://www.wikidata.org/entity/Q1358420,Ernst Günter Troche
http://www.wikidata.org/entity/Q1358426,Ernst Günther Grimme
http://www.wikidata.org/entity/Q1358561,Ernst Heinrich
http://www.wikidata.org/entity/Q1358736,Ernst Homann-Wedeking
http://www.wikidata.org/entity/Q1358966,Ernst Klebel
http://www.wikidata.org/entity/Q1359146,Ernst Künzl
http://www.wikidata.org/entity/Q1359180,Ernst Langlotz
http://www.wikidata.org/entity/Q1359896,Ernst Reisinger
http://www.wikidata.org/entity/Q1359901,Rainer Metzger
http://www.wikidata.org/entity/Q1360076,Ernst Schlee
http://www.wikidata.org/entity/Q1360151,Ernst Schubert
http://www.wikidata.org/entity/Q1360198,Ernst Schönzeler
http://www.wikidata.org/entity/Q1360470,Ernst Wackenroder
http://www.wikidata.org/entity/Q1360629,Ernst Willemsen
http://www.wikidata.org/entity/Q1360770,Ernst von Bassermann-Jordan
http://www.wikidata.org/entity/Q1361286,Stanisław Kostka Potocki
http://www.wikidata.org/entity/Q1361667,Roberto Longhi
http://www.wikidata.org/entity/Q1361730,Julius Meyer
http://www.wikidata.org/entity/Q1361926,Nils Åberg
http://www.wikidata.org/entity/Q1362287,Manolis Andronikos
http://www.wikidata.org/entity/Q1362827,Erwin Bielefeld
http://www.wikidata.org/entity/Q1362872,Helmut Schläger
http://www.wikidata.org/entity/Q1363325,Erwin Pochmarski
http://www.wikidata.org/entity/Q1363330,Erwin Poeschel
http://www.wikidata.org/entity/Q1363575,Erwin Weill
http://www.wikidata.org/entity/Q1364258,Wojciech Gerson
http://www.wikidata.org/entity/Q1365445,Walther Genzmer
http://www.wikidata.org/entity/Q1366033,Albert Kuhn
http://www.wikidata.org/entity/Q1367038,Klaus Herding
http://www.wikidata.org/entity/Q1367061,Harold Hammer-Schenk
http://www.wikidata.org/entity/Q1367242,Karl Möseneder
http://www.wikidata.org/entity/Q1367375,Walther Karl Zülch
http://www.wikidata.org/entity/Q1369614,Harald Seiler
http://www.wikidata.org/entity/Q1371911,Reinhold Baumstark
http://www.wikidata.org/entity/Q1372654,Eugen Kalkschmidt
http://www.wikidata.org/entity/Q1372695,Giovanni Battista Cavalcaselle
http://www.wikidata.org/entity/Q1372825,Q1372825
http://www.wikidata.org/entity/Q1373290,Eugenio Battisti
http://www.wikidata.org/entity/Q1374937,Klaus Bußmann
http://www.wikidata.org/entity/Q1376456,John Hubert Marshall
http://www.wikidata.org/entity/Q1377404,Franz-Joachim Verspohl
http://www.wikidata.org/entity/Q1377678,Pëtr Kuz’mič Kozlov
http://www.wikidata.org/entity/Q1377687,Karel Teige
http://www.wikidata.org/entity/Q1377735,Fabio Maniscalco
http://www.wikidata.org/entity/Q1377881,Walter S. Gibson
http://www.wikidata.org/entity/Q1378509,Haakon Shetelig
http://www.wikidata.org/entity/Q1380799,Ulrich Schulte-Wülwer
http://www.wikidata.org/entity/Q1381212,Gustav Schörghofer
http://www.wikidata.org/entity/Q1381297,Pablo Palazuelo
http://www.wikidata.org/entity/Q1381389,John Szarkowski
http://www.wikidata.org/entity/Q1385018,Hellmut Lorenz
http://www.wikidata.org/entity/Q1385380,Michael Kelly
http://www.wikidata.org/entity/Q1385924,Miloslav Chlupáč
http://www.wikidata.org/entity/Q1385967,Frank Calvert
http://www.wikidata.org/entity/Q1386091,Q1386091
http://www.wikidata.org/entity/Q1386481,Roland Martin
http://www.wikidata.org/entity/Q1386600,Roman Ghirshman
http://www.wikidata.org/entity/Q1386933,Georges Didi-Huberman
http://www.wikidata.org/entity/Q1387221,Q1387221
http://www.wikidata.org/entity/Q1387395,Werner J. Schweiger
http://www.wikidata.org/entity/Q1388098,Jan Fastenau
http://www.wikidata.org/entity/Q1389124,Joe Nickell
http://www.wikidata.org/entity/Q1390738,Fabrice Hergott
http://www.wikidata.org/entity/Q1486076,Pierre Amandry
http://www.wikidata.org/entity/Q1487109,Robert von Ritter
http://www.wikidata.org/entity/Q1487124,Paul Pieper
http://www.wikidata.org/entity/Q1492891,Peter Joch
http://www.wikidata.org/entity/Q1493535,Werner Ballarin
http://www.wikidata.org/entity/Q1494259,Klaus Gereon Beuckers
http://www.wikidata.org/entity/Q1495297,Jules Guiffrey
http://www.wikidata.org/entity/Q1496436,Gavin Hamilton
http://www.wikidata.org/entity/Q1496936,Gebhard Spahr
http://www.wikidata.org/entity/Q1497440,William B. Dinsmoor
http://www.wikidata.org/entity/Q1500787,Q1500787
http://www.wikidata.org/entity/Q1503826,Georg Brühl
http://www.wikidata.org/entity/Q1503849,Georg Bussmann
http://www.wikidata.org/entity/Q1503903,Georg Charlotte von Hinüber
http://www.wikidata.org/entity/Q1504779,Wolfgang Darsow
http://www.wikidata.org/entity/Q1504797,Georg Humann
http://www.wikidata.org/entity/Q1504869,Georg Jakob Wolf
http://www.wikidata.org/entity/Q1505107,Otto Karl Werckmeister
http://www.wikidata.org/entity/Q1505430,Georg Mörsch
http://www.wikidata.org/entity/Q1505433,Herbert Marwitz
http://www.wikidata.org/entity/Q1505512,Q1505512
http://www.wikidata.org/entity/Q1505646,Georg Piltz
http://www.wikidata.org/entity/Q1506170,Georg Swarzenski
http://www.wikidata.org/entity/Q1506273,Georg Vitzthum von Eckstädt
http://www.wikidata.org/entity/Q1506300,Georg W. Költzsch
http://www.wikidata.org/entity/Q1506336,Georg Weicker
http://www.wikidata.org/entity/Q1506346,Georg Weise
http://www.wikidata.org/entity/Q1507099,Q1507099
http://www.wikidata.org/entity/Q1507200,Jochen Poetter
http://www.wikidata.org/entity/Q1507264,George E. Mylonas
http://www.wikidata.org/entity/Q1507551,George Henry Chase
http://www.wikidata.org/entity/Q1508241,"George, le jeune Scharf"
http://www.wikidata.org/entity/Q1509044,Georges Poisson
http://www.wikidata.org/entity/Q1509412,Herman Flesche
http://www.wikidata.org/entity/Q1509992,Gerald Roberts Reitlinger
http://www.wikidata.org/entity/Q1510430,Gerd Blum
http://www.wikidata.org/entity/Q1510459,Gerd Dettmann
http://www.wikidata.org/entity/Q1510740,Gerd Presler
http://www.wikidata.org/entity/Q1510935,Gerd de. Bruyn
http://www.wikidata.org/entity/Q1511669,Gerhard Gutruf
http://www.wikidata.org/entity/Q1511768,Gerhard Hiesel
http://www.wikidata.org/entity/Q1512029,Gerhard Langmann
http://www.wikidata.org/entity/Q1512217,Gerhard Neumann
http://www.wikidata.org/entity/Q1512378,Gerhard Meyer
http://www.wikidata.org/entity/Q1512461,Gerhard Schmidt
http://www.wikidata.org/entity/Q1512479,Gerhard Schneider
http://www.wikidata.org/entity/Q1512606,Gerhard Storck
http://www.wikidata.org/entity/Q1512730,Gerhard Weissenbacher
http://www.wikidata.org/entity/Q1512757,Gerhard Wietek
http://www.wikidata.org/entity/Q1512785,Gerhard Wolf
http://www.wikidata.org/entity/Q1512923,Gerhart B. Ladner
http://www.wikidata.org/entity/Q1513924,German Hafner
http://www.wikidata.org/entity/Q1514386,Gernot Erler
