woman,womanLabel
http://www.wikidata.org/entity/Q9030181,María Teresa Ocaña
http://www.wikidata.org/entity/Q9059654,Pilar Vélez
http://www.wikidata.org/entity/Q9141907,Q9141907
http://www.wikidata.org/entity/Q9142379,Agnieszka Morawińska
http://www.wikidata.org/entity/Q9142431,Q9142431
http://www.wikidata.org/entity/Q9148172,Q9148172
http://www.wikidata.org/entity/Q9148306,Q9148306
http://www.wikidata.org/entity/Q9155005,Q9155005
http://www.wikidata.org/entity/Q9155649,Q9155649
http://www.wikidata.org/entity/Q9155767,Q9155767
http://www.wikidata.org/entity/Q9165360,Barbara Filarska
http://www.wikidata.org/entity/Q9165672,Q9165672
http://www.wikidata.org/entity/Q9178363,Q9178363
http://www.wikidata.org/entity/Q9178394,Q9178394
http://www.wikidata.org/entity/Q9185468,Q9185468
http://www.wikidata.org/entity/Q9256625,Q9256625
http://www.wikidata.org/entity/Q9256775,Q9256775
http://www.wikidata.org/entity/Q9256878,Q9256878
http://www.wikidata.org/entity/Q9256882,Ewa Urszula Wilczur-Garztecka
http://www.wikidata.org/entity/Q9285467,Q9285467
http://www.wikidata.org/entity/Q9286025,Q9286025
http://www.wikidata.org/entity/Q9287317,Q9287317
http://www.wikidata.org/entity/Q9345521,Q9345521
http://www.wikidata.org/entity/Q9367159,Q9367159
http://www.wikidata.org/entity/Q9370813,Q9370813
http://www.wikidata.org/entity/Q9382477,Władysława Jaworska
http://www.wikidata.org/entity/Q9391700,Q9391700
http://www.wikidata.org/entity/Q9391705,Q9391705
http://www.wikidata.org/entity/Q9391833,Zofia Ostrowska-Kębłowska
http://www.wikidata.org/entity/Q9391892,Q9391892
http://www.wikidata.org/entity/Q9627138,Q9627138
http://www.wikidata.org/entity/Q10564919,Karol Wight
http://www.wikidata.org/entity/Q10577020,Margareta Tillberg
http://www.wikidata.org/entity/Q10769512,Alena Nádvorníková
http://www.wikidata.org/entity/Q10861360,Q10861360
http://www.wikidata.org/entity/Q10950854,Natalia Majluf
http://www.wikidata.org/entity/Q10955465,Q10955465
http://www.wikidata.org/entity/Q11003339,Q11003339
http://www.wikidata.org/entity/Q11052949,Q11052949
http://www.wikidata.org/entity/Q11282460,Iris Barry
http://www.wikidata.org/entity/Q11394227,Q11394227
http://www.wikidata.org/entity/Q11406874,Q11406874
http://www.wikidata.org/entity/Q11461942,Q11461942
http://www.wikidata.org/entity/Q11462263,Q11462263
http://www.wikidata.org/entity/Q11497918,Q11497918
http://www.wikidata.org/entity/Q11504278,Q11504278
http://www.wikidata.org/entity/Q11511355,Q11511355
http://www.wikidata.org/entity/Q11539972,Yoko Mori
http://www.wikidata.org/entity/Q11572786,Q11572786
http://www.wikidata.org/entity/Q11616548,Q11616548
http://www.wikidata.org/entity/Q11638134,Q11638134
http://www.wikidata.org/entity/Q11648943,Q11648943
http://www.wikidata.org/entity/Q11668015,Q11668015
http://www.wikidata.org/entity/Q11673223,Q11673223
http://www.wikidata.org/entity/Q11686257,Q11686257
http://www.wikidata.org/entity/Q11689530,Q11689530
http://www.wikidata.org/entity/Q11694867,Dorota Folga-Januszewska
http://www.wikidata.org/entity/Q11696617,Eleonora Bergman
http://www.wikidata.org/entity/Q11696747,Elżbieta Jastrzębowska
http://www.wikidata.org/entity/Q11708840,Q11708840
http://www.wikidata.org/entity/Q11713759,Irena Huml
http://www.wikidata.org/entity/Q11713863,Q11713863
http://www.wikidata.org/entity/Q11714676,Izabela Kowalczyk
http://www.wikidata.org/entity/Q11714733,Q11714733
http://www.wikidata.org/entity/Q11715894,Jadwiga Jarnuszkiewiczowa
http://www.wikidata.org/entity/Q11715930,Jadwiga Mieleszko
http://www.wikidata.org/entity/Q11719845,Janina Natusiewicz-Mirer
http://www.wikidata.org/entity/Q11725904,Q11725904
http://www.wikidata.org/entity/Q11727470,Q11727470
http://www.wikidata.org/entity/Q11727564,Q11727564
http://www.wikidata.org/entity/Q11733923,Q11733923
http://www.wikidata.org/entity/Q11737027,Katarzyna Nowakowska-Sito
http://www.wikidata.org/entity/Q11737639,Q11737639
http://www.wikidata.org/entity/Q11739307,Q11739307
http://www.wikidata.org/entity/Q11748668,Q11748668
http://www.wikidata.org/entity/Q11748790,Q11748790
http://www.wikidata.org/entity/Q11766112,Q11766112
http://www.wikidata.org/entity/Q11768823,Q11768823
http://www.wikidata.org/entity/Q11768903,Q11768903
http://www.wikidata.org/entity/Q11768947,Q11768947
http://www.wikidata.org/entity/Q11768998,Q11768998
http://www.wikidata.org/entity/Q11769003,Maria Lorentz
http://www.wikidata.org/entity/Q11769012,Maria Bernhard
http://www.wikidata.org/entity/Q11769103,Q11769103
http://www.wikidata.org/entity/Q11769108,Q11769108
http://www.wikidata.org/entity/Q11769134,Maria Rzepińska
http://www.wikidata.org/entity/Q11769161,Q11769161
http://www.wikidata.org/entity/Q11769284,Q11769284
http://www.wikidata.org/entity/Q11772251,Q11772251
http://www.wikidata.org/entity/Q11772335,Q11772335
http://www.wikidata.org/entity/Q11772344,Małgorzata Omilanowska
http://www.wikidata.org/entity/Q11772377,Q11772377
http://www.wikidata.org/entity/Q11774257,Q11774257
http://www.wikidata.org/entity/Q11775035,Q11775035
http://www.wikidata.org/entity/Q11785155,Q11785155
http://www.wikidata.org/entity/Q1937900,Mira Mladějovská
http://www.wikidata.org/entity/Q1975366,Nele Hackländer
http://www.wikidata.org/entity/Q1992868,Nina Zimmer
http://www.wikidata.org/entity/Q1997818,Jeanne de Loos-Haaxman
http://www.wikidata.org/entity/Q2003888,Noël Oakeshott
http://www.wikidata.org/entity/Q2040116,Josine de Bruyn Kops
http://www.wikidata.org/entity/Q2091784,Pia Müller-Tamm
http://www.wikidata.org/entity/Q2133170,Kaja Silverman
http://www.wikidata.org/entity/Q2134968,Rebecca Solnit
http://www.wikidata.org/entity/Q2143334,Renate Berger (Kunsthistorikerin)
http://www.wikidata.org/entity/Q2143387,Renate Grasberger
http://www.wikidata.org/entity/Q2143454,Renate Madritsch
http://www.wikidata.org/entity/Q2143532,Renate Wagner-Rieger
http://www.wikidata.org/entity/Q2154936,Rita Müllejans-Dickmann
http://www.wikidata.org/entity/Q2166729,Rose Hempel
http://www.wikidata.org/entity/Q2167668,Rossella Giglio
http://www.wikidata.org/entity/Q2167946,Roswitha Juffinger
http://www.wikidata.org/entity/Q2177719,Ruth Noack
http://www.wikidata.org/entity/Q2177761,Ruth Schmitz-Ehmke
http://www.wikidata.org/entity/Q2191987,Jeltje van Nieuwenhoven
http://www.wikidata.org/entity/Q2208177,Marjan Groot
http://www.wikidata.org/entity/Q2209622,Sabine Bock
http://www.wikidata.org/entity/Q2209689,Sabine Fehlemann
http://www.wikidata.org/entity/Q2209902,Sabine Schulze
http://www.wikidata.org/entity/Q2224153,Sara C. Bisel
http://www.wikidata.org/entity/Q2269416,Semni Karusou
http://www.wikidata.org/entity/Q2277657,Willemijn Stokvis
http://www.wikidata.org/entity/Q2280981,Sibylle Einholz
http://www.wikidata.org/entity/Q2285265,Sigrid Deger-Jalkotzy
http://www.wikidata.org/entity/Q2285333,Sigrid Vierck
http://www.wikidata.org/entity/Q2301698,Sonja Ohlenschläger
http://www.wikidata.org/entity/Q2338207,Stefanie Kreuzer
http://www.wikidata.org/entity/Q2350924,Eugenie Boer
http://www.wikidata.org/entity/Q2369210,Susanne Gaensheimer
http://www.wikidata.org/entity/Q2369589,Susanne von Falkenhausen
http://www.wikidata.org/entity/Q2370546,Liesbeth Brandt Corstius
http://www.wikidata.org/entity/Q2374231,Sylvia Mattl-Wurm
http://www.wikidata.org/entity/Q2379961,Akiko di Mikasa
http://www.wikidata.org/entity/Q2391415,Lyudmila Khrushkova
http://www.wikidata.org/entity/Q2392721,Tanja Michalsky
http://www.wikidata.org/entity/Q2419522,Theresa Goell
http://www.wikidata.org/entity/Q2456124,Trude Krautheimer-Hess
http://www.wikidata.org/entity/Q2463833,Q2463833
http://www.wikidata.org/entity/Q2477284,Ulrike Gehring
http://www.wikidata.org/entity/Q2477367,Ulrike Krenzlin
http://www.wikidata.org/entity/Q2492178,Amy Heller
http://www.wikidata.org/entity/Q2499289,Annette Laming-Emperaire
http://www.wikidata.org/entity/Q2501417,Ursel Berger
http://www.wikidata.org/entity/Q2510200,Vanessa Joan Müller
http://www.wikidata.org/entity/Q2511107,Q2511107
http://www.wikidata.org/entity/Q2515269,Verena Krieger
http://www.wikidata.org/entity/Q2517479,Veronika Mitsopoulos-Leon
http://www.wikidata.org/entity/Q2536512,Věra Linhartová
http://www.wikidata.org/entity/Q2633581,Alice Kober
http://www.wikidata.org/entity/Q2646611,Alheidis von Rohr
http://www.wikidata.org/entity/Q2648979,Q2648979
http://www.wikidata.org/entity/Q2653833,Lili Byvanck-Quarles van Ufford
http://www.wikidata.org/entity/Q2669614,Vernon Lee
http://www.wikidata.org/entity/Q2790444,Eva Palmer-Sikelianos
http://www.wikidata.org/entity/Q2826945,Q2826945
http://www.wikidata.org/entity/Q2826973,Agnès Callu
http://www.wikidata.org/entity/Q2828759,Eva Baer
http://www.wikidata.org/entity/Q2832728,Alessandra Melucco Vaccaro
http://www.wikidata.org/entity/Q2832732,Alessandra Silvestri-Levy
http://www.wikidata.org/entity/Q2836860,Aliette de Maillé
http://www.wikidata.org/entity/Q2850501,Anna Fárová
http://www.wikidata.org/entity/Q2850557,Anna Maria Guasch
http://www.wikidata.org/entity/Q2851158,Anne Larue
http://www.wikidata.org/entity/Q2851241,Anne Pingeot
http://www.wikidata.org/entity/Q2851301,Anne Tronche
http://www.wikidata.org/entity/Q2851334,Anne d'Harnoncourt
http://www.wikidata.org/entity/Q2851520,Annette Wieviorka
http://www.wikidata.org/entity/Q2856964,Antoinette Le Normand-Romain
http://www.wikidata.org/entity/Q2861197,Ariane James-Sarazin
http://www.wikidata.org/entity/Q2866084,Arvède Barine
http://www.wikidata.org/entity/Q2884056,Q2884056
http://www.wikidata.org/entity/Q2897162,Hilde Zaloscer
http://www.wikidata.org/entity/Q2913580,Graziella Magherini
http://www.wikidata.org/entity/Q2929519,Q2929519
http://www.wikidata.org/entity/Q2941935,Catherine Gonnard
http://www.wikidata.org/entity/Q2941937,Catherine Grenier
http://www.wikidata.org/entity/Q2942032,Catherine Perret
http://www.wikidata.org/entity/Q2942131,Catherine de Smet
http://www.wikidata.org/entity/Q2965856,Christina Buley-Uribe
http://www.wikidata.org/entity/Q2965971,Christine Peltre
http://www.wikidata.org/entity/Q2965987,Christine Shimizu
http://www.wikidata.org/entity/Q2967433,Q2967433
http://www.wikidata.org/entity/Q2975005,Claire Barbillon
http://www.wikidata.org/entity/Q2978897,Clementina Díez de Baldeón
http://www.wikidata.org/entity/Q2997308,Corinne Charles
http://www.wikidata.org/entity/Q3002870,Cristina Acidini
http://www.wikidata.org/entity/Q3014992,Danielle Gaborit-Chopin
http://www.wikidata.org/entity/Q3026152,Diana Quinby
http://www.wikidata.org/entity/Q3036987,Dore Ashton
http://www.wikidata.org/entity/Q3054716,Enriqueta Harris
http://www.wikidata.org/entity/Q3056445,Erica Deuber Ziegler
http://www.wikidata.org/entity/Q3056590,Erika Billeter
http://www.wikidata.org/entity/Q3060262,Eugénie De Keyser
http://www.wikidata.org/entity/Q3066360,Fanette Roche-Pézard
http://www.wikidata.org/entity/Q3080863,Francesca Dini
http://www.wikidata.org/entity/Q12815149,Lovag Zsuzsa
http://www.wikidata.org/entity/Q12815548,Oberschall Magda
http://www.wikidata.org/entity/Q12838363,Q12838363
http://www.wikidata.org/entity/Q12841275,Q12841275
http://www.wikidata.org/entity/Q12850262,Q12850262
http://www.wikidata.org/entity/Q12887772,Barbara Prezeau
http://www.wikidata.org/entity/Q12899353,Q12899353
http://www.wikidata.org/entity/Q13032995,Q13032995
http://www.wikidata.org/entity/Q13052167,Araxi Arzrunowna Sarjan
http://www.wikidata.org/entity/Q13085344,Marian Wenzel
http://www.wikidata.org/entity/Q13101751,Q13101751
http://www.wikidata.org/entity/Q13102264,Danielle Roster
http://www.wikidata.org/entity/Q13425005,Q13425005
http://www.wikidata.org/entity/Q13426308,Q13426308
http://www.wikidata.org/entity/Q13522546,Q13522546
http://www.wikidata.org/entity/Q13598519,Q13598519
http://www.wikidata.org/entity/Q14256114,Renilde Hammacher-van den Brande
http://www.wikidata.org/entity/Q14330927,Monika Trümper
http://www.wikidata.org/entity/Q14625828,Claudine Chavannes-Mazel
http://www.wikidata.org/entity/Q14626534,Laurence des Cars
http://www.wikidata.org/entity/Q14824543,Herta Wescher
http://www.wikidata.org/entity/Q14886692,Ruth Bielfeldt
http://www.wikidata.org/entity/Q14886740,Susanne Ebbinghaus
http://www.wikidata.org/entity/Q14886783,Nina Zimmermann-Elseify
http://www.wikidata.org/entity/Q14915115,Q14915115
http://www.wikidata.org/entity/Q14918068,Q14918068
http://www.wikidata.org/entity/Q14927537,Q14927537
http://www.wikidata.org/entity/Q14946818,Caroline H. Arscott
http://www.wikidata.org/entity/Q14946928,Deborah Swallow
http://www.wikidata.org/entity/Q14949235,Q14949235
http://www.wikidata.org/entity/Q15064454,Q15064454
http://www.wikidata.org/entity/Q15064641,Q15064641
http://www.wikidata.org/entity/Q15066718,Q15066718
http://www.wikidata.org/entity/Q15072041,Q15072041
http://www.wikidata.org/entity/Q15073138,Birgit Dahlenburg
http://www.wikidata.org/entity/Q15077489,Q15077489
http://www.wikidata.org/entity/Q15081066,Jorunn Veiteberg
http://www.wikidata.org/entity/Q15123930,Q15123930
http://www.wikidata.org/entity/Q15132250,Katalin Petényi
http://www.wikidata.org/entity/Q15134018,Meike Hoffmann
http://www.wikidata.org/entity/Q15143088,Maria Luisa Gatti Perer
http://www.wikidata.org/entity/Q15143113,Maria Simonetta Bondoni Pastorio
http://www.wikidata.org/entity/Q15176706,Gisela Jaacks
http://www.wikidata.org/entity/Q15208461,Mercedes Garberi
http://www.wikidata.org/entity/Q15221557,María Fernández
http://www.wikidata.org/entity/Q15229509,Anne Marie Freybourg
http://www.wikidata.org/entity/Q15260666,Q15260666
http://www.wikidata.org/entity/Q15275020,Q15275020
http://www.wikidata.org/entity/Q15275983,Q15275983
http://www.wikidata.org/entity/Q15311545,Elda Fezzi
http://www.wikidata.org/entity/Q15352864,Mary Hamilton Swindler
http://www.wikidata.org/entity/Q15407461,Sophie Makariou
http://www.wikidata.org/entity/Q15407464,Sylvie Lecoq-Ramond
http://www.wikidata.org/entity/Q15407601,Q15407601
http://www.wikidata.org/entity/Q15411450,Catherine de Zegher
http://www.wikidata.org/entity/Q15428089,Lilli Martius
http://www.wikidata.org/entity/Q15428316,Irmgard Hutter
http://www.wikidata.org/entity/Q15428603,Tamara Talbot Rice
http://www.wikidata.org/entity/Q15428746,Q15428746
http://www.wikidata.org/entity/Q15428879,Katherine McCook Knox
http://www.wikidata.org/entity/Q15429482,Maike Bruhns
http://www.wikidata.org/entity/Q15429815,Gertrud Richert
http://www.wikidata.org/entity/Q15430010,Leonie Reygers
http://www.wikidata.org/entity/Q15430752,Susie Nash
http://www.wikidata.org/entity/Q15431332,Kornelia von Berswordt-Wallrabe
http://www.wikidata.org/entity/Q15431755,Ruth Negendanck
http://www.wikidata.org/entity/Q15432392,Viktoria von Lieres und Wilkau
http://www.wikidata.org/entity/Q15432422,Anneliese Reuter-Rautenberg
http://www.wikidata.org/entity/Q15432718,Karin Pernegger
http://www.wikidata.org/entity/Q15432770,Ursula Heimberg
http://www.wikidata.org/entity/Q15433364,Magdalena M. Moeller
http://www.wikidata.org/entity/Q15433563,Lisa Hamburg
http://www.wikidata.org/entity/Q15434130,Birgitta Falk
http://www.wikidata.org/entity/Q15434653,Annette Menting
http://www.wikidata.org/entity/Q15434732,Petra Kipphoff
http://www.wikidata.org/entity/Q15435288,Ulrike Groos
http://www.wikidata.org/entity/Q15436051,Marie Berhaut
http://www.wikidata.org/entity/Q15437135,Gisela Wohlfromm
http://www.wikidata.org/entity/Q15437795,Gertrud Lendorff
http://www.wikidata.org/entity/Q15437958,Ingeborg Schild
http://www.wikidata.org/entity/Q15438411,Elke Purpus
http://www.wikidata.org/entity/Q15438895,Hildegard Vogeler
http://www.wikidata.org/entity/Q15439307,Lilli Fischel
http://www.wikidata.org/entity/Q15439936,Andrea Gáldy
http://www.wikidata.org/entity/Q15439950,Bettina von Freytag genannt Löringhoff
http://www.wikidata.org/entity/Q15444596,Irma von Lorentz
http://www.wikidata.org/entity/Q15445469,Söke Dinkla
http://www.wikidata.org/entity/Q15446638,Karin Berkemann
http://www.wikidata.org/entity/Q15448496,Claudia Banz
http://www.wikidata.org/entity/Q15449013,Sandra Danicke
http://www.wikidata.org/entity/Q15449075,Angelika Nollert
http://www.wikidata.org/entity/Q15449880,Elizabeth Douglas Van Buren
http://www.wikidata.org/entity/Q15449882,Susanna Partsch
http://www.wikidata.org/entity/Q15450449,Johanna Brade
http://www.wikidata.org/entity/Q15450458,Michaela Neubert
http://www.wikidata.org/entity/Q15451455,Marguerite Müller-Yao
http://www.wikidata.org/entity/Q15451866,Q15451866
http://www.wikidata.org/entity/Q15452894,Petrine Archer-Straw
http://www.wikidata.org/entity/Q15479707,Olga Sonntag
http://www.wikidata.org/entity/Q15619730,Sandra Orienti
http://www.wikidata.org/entity/Q17278410,Maria Perosino
http://www.wikidata.org/entity/Q17279765,Q17279765
http://www.wikidata.org/entity/Q17285763,Q17285763
http://www.wikidata.org/entity/Q17296651,Andrea Kroksnes
http://www.wikidata.org/entity/Q17300506,Margot Wittkower
http://www.wikidata.org/entity/Q17305842,Q17305842
http://www.wikidata.org/entity/Q17310114,Abigail Solomon-Godeau
http://www.wikidata.org/entity/Q17310295,Angelika Schyma
http://www.wikidata.org/entity/Q17318783,Marie-Cécile Zinsou
http://www.wikidata.org/entity/Q17322468,Irene Nierhaus
http://www.wikidata.org/entity/Q17322782,Katharina Sykora
http://www.wikidata.org/entity/Q17325111,Mechthild Fend
http://www.wikidata.org/entity/Q17326186,Sigrid Ruby
http://www.wikidata.org/entity/Q17326187,Sigrid Schade
http://www.wikidata.org/entity/Q17326191,Silke Tammen
http://www.wikidata.org/entity/Q17326730,Ursula Knigge
http://www.wikidata.org/entity/Q17351107,Q17351107
http://www.wikidata.org/entity/Q17353107,Melanie Franke
http://www.wikidata.org/entity/Q17353115,Birgit Jooss
http://www.wikidata.org/entity/Q17361559,Q17361559
http://www.wikidata.org/entity/Q17404076,Anna Sadurska
http://www.wikidata.org/entity/Q17443646,Q17443646
http://www.wikidata.org/entity/Q17466231,Jacquelyn Serwer
http://www.wikidata.org/entity/Q17466738,Evelyn Byrd Harrison
http://www.wikidata.org/entity/Q17482515,Q17482515
http://www.wikidata.org/entity/Q17484186,Q17484186
http://www.wikidata.org/entity/Q17523756,Anne Hollander
http://www.wikidata.org/entity/Q17540542,Q17540542
http://www.wikidata.org/entity/Q17619596,Dana Arnold
http://www.wikidata.org/entity/Q17630476,Elin Luque Agraz
http://www.wikidata.org/entity/Q17636443,Pascale Le Thorel
http://www.wikidata.org/entity/Q17674895,Q17674895
http://www.wikidata.org/entity/Q17899364,Pamela Askew
http://www.wikidata.org/entity/Q17916850,Annalyn Swan
http://www.wikidata.org/entity/Q17993523,Q17993523
http://www.wikidata.org/entity/Q18020073,Eva Kraus
http://www.wikidata.org/entity/Q18027879,Sigrun Paas
http://www.wikidata.org/entity/Q18030446,Riva Castleman
http://www.wikidata.org/entity/Q18043856,Q18043856
http://www.wikidata.org/entity/Q18046454,Anka Aškerc
